trigger,count,euler_1,euler_2,euler_3,gx,gy,gz,ax,ay,az,year,month,day,hour,minute,second,millisecond,trigger,count,euler_1,euler_2,euler_3,gx,gy,gz,ax,ay,az,year,month,day,hour,minute,second,millisecond
0,20,271.8186646,-6.177986145,19.99000168,0.1015698835,0.3227723539,0.8811244369,1.074612617,1.437296987,0.518573761,1905,5,22,8,34,18,453000,0,20,121.5464249,-13.12845135,70.51494598,0.2143344134,0.8647558093,0.3253867328,1.19064486,-0.3349982798,0.4841924012,1905,5,25,20,11,33,567839
0,21,271.8212891,-6.179288387,19.99467087,0.1030233502,0.3220578134,0.8836070299,1.809483171,1.472047806,0.6217178106,1905,5,22,8,34,18,493105,0,21,121.5482864,-13.13299274,70.50190735,0.2197849005,0.8673757911,0.3312975764,1.461386681,0.08201237768,0.6904804707,1905,5,25,20,11,33,608995
0,22,271.8249817,-6.184895992,19.99535561,0.1024177372,0.3209860027,0.8812426925,1.151967406,1.611051321,0.8967685699,1905,5,22,8,34,18,577000,0,22,121.5487595,-13.13745308,70.49687958,0.2176047117,0.8648748994,0.3208944798,0.5718064308,-0.02224028297,0.6560991406,1905,5,25,20,11,33,651822
0,23,271.8282776,-6.18856144,19.99655151,0.1008431539,0.3227723539,0.8834887743,0.6878386736,1.472047806,0.7936245203,1905,5,22,8,34,18,617013,0,23,121.5405045,-13.12388706,70.49048615,0.2182103097,0.8673757911,0.3247956634,1.461386681,0.3252685666,0.7936245203,1905,5,25,20,11,33,771984
0,24,271.831543,-6.196153641,19.995718,0.1041134447,0.3196760118,0.8818337321,0.9585804343,1.298293352,0.7248618007,1905,5,22,8,34,18,657989,0,24,121.5401382,-13.13098717,70.47655487,0.2178469449,0.8741639853,0.3256231844,0.9585804343,-0.6477562785,9.217055321,1905,5,25,20,11,33,811990
0,25,271.8348083,-6.197935581,19.9971962,0.1007220298,0.3213432729,0.8824248314,1.074612617,1.298293352,0.8623872399,1905,5,22,8,34,18,698000,0,25,121.5409393,-13.13208771,70.46857452,0.2134865522,0.8676139712,0.3259778321,1.074612617,-0.1264929324,0.587336421,1905,5,25,20,11,33,894002
0,26,271.8384399,-6.206075191,19.99645805,0.1043556929,0.319914192,0.8823066354,1.035935283,1.124539018,0.9655312896,1905,5,22,8,34,18,738008,0,26,121.541008,-13.13805676,70.45272064,0.2188159227,0.8608257771,0.323377043,1.345354438,0.1167632714,0.4498110414,1905,5,25,20,11,33,934014
0,27,271.840332,-6.206843376,20.00233459,0.09999530017,0.3242014647,0.8805333972,0.9585804343,1.055037141,0.552955091,1905,5,22,8,34,18,780089,0,27,121.5433197,-13.14285374,70.44818115,0.2203905135,0.8635649085,0.3205398321,1.229322195,0.04726149142,0.7936245203,1905,5,25,20,11,33,974024
0,28,271.8424072,-6.204440594,20.00818825,0.09805734456,0.3237251043,0.8800604939,1.035935283,1.020286322,0.6560991406,1905,5,22,8,34,18,820090,0,28,121.5436172,-13.1473608,70.44210815,0.2163934857,0.8655894399,0.3240863383,1.422709227,-0.300247401,1.137438059,1905,5,25,20,11,34,14028
0,29,271.8448792,-6.206879616,20.01136971,0.1029022262,0.3213432729,0.8837252259,1.886837959,1.298293352,0.518573761,1905,5,22,8,34,18,863983,0,29,121.5445557,-13.15100861,70.42665863,0.2148188949,0.8701148629,0.3312975764,1.809483171,-0.5087527037,0.3466669917,1905,5,25,20,11,34,80751
0,30,271.8487854,-6.208189487,20.01475906,0.09914744645,0.3227723539,0.8808880448,1.229322195,1.541549563,1.06867528,1905,5,22,8,34,18,903987,0,30,121.544426,-13.15058041,70.42436981,0.2130020708,0.8724967241,0.3221948743,1.770805836,-0.05699117109,0.2779043019,1905,5,25,20,11,34,122777
0,31,271.8505554,-6.20847702,20.02400017,0.1006009057,0.3263450861,0.8799422979,1.345354438,1.228791595,0.587336421,1905,5,22,8,34,18,943999,0,31,121.5427704,-13.15530014,70.42224121,0.2195426524,0.8632076383,0.3169933259,1.384031773,-0.3349982798,0.3122856617,1905,5,25,20,11,34,162786
0,32,271.8523865,-6.212293148,20.02877998,0.1022966132,0.323248744,0.8805333972,1.306676984,1.124539018,0.4154296815,1905,5,22,8,34,18,986993,0,32,121.5430298,-13.15689278,70.40001678,0.2139710486,0.8657085299,0.3268053532,0.726516068,-1.030016065,0.587336421,1905,5,25,20,11,34,243813
0,33,271.8545227,-6.211712837,20.03663826,0.099753052,0.3251541853,0.879114747,1.345354438,1.402546048,0.587336421,1905,5,22,8,34,19,31976,0,33,121.5392609,-13.16123104,70.39347076,0.216272369,0.8645176291,0.3201851845,0.8425482512,0.1515141577,0.1747602522,1905,5,25,20,11,34,366254
0,34,271.8581848,-6.214771748,20.0369091,0.1002375409,0.3203905523,0.8786419034,0.8038708568,1.333044291,0.9311499,1905,5,22,8,34,19,40005,0,34,121.5394058,-13.1638298,70.3874054,0.2174835801,0.8673757911,0.3239681423,0.9585804343,-0.09174205363,0.3810483515,1905,5,25,20,11,34,447932
0,35,271.8611145,-6.212789059,20.04458809,0.1001164243,0.3256305456,0.8801787496,1.074612617,1.228791595,1.06867528,1905,5,22,8,34,19,123089,0,35,121.5391159,-13.1647253,70.37898254,0.2149400264,0.8673757911,0.325150311,1.345354438,-0.2307455987,0.3466669917,1905,5,25,20,11,34,529999
0,36,271.8667297,-6.206009388,20.05234337,0.09926857054,0.3225341737,0.8828977346,1.19064486,1.263542533,0.8967685699,1905,5,22,8,34,19,163096,0,36,121.5326233,-13.17024517,70.3687973,0.213849932,0.8697575927,0.3208944798,1.654773593,0.1167632714,0.6217178106,1905,5,25,20,11,34,570006
0,37,271.868927,-6.205842495,20.05667305,0.09817846864,0.3239632845,0.8812426925,1.306676984,1.055037141,0.552955091,1905,5,22,8,34,19,203102,0,37,121.5354462,-13.17141628,70.36051178,0.2185736746,0.8682094216,0.3250320852,1.229322195,-0.1612438262,-0.1346718818,1905,5,25,20,11,34,668937
0,38,271.8710022,-6.202923775,20.05935478,0.09951081127,0.3219387233,0.8821884394,1.384031773,1.089788079,0.4498110414,1905,5,22,8,34,19,246028,0,38,121.5347977,-13.17283249,70.35674286,0.2154245079,0.8635649085,0.3213673532,1.345354438,-0.439250946,0.1403789073,1905,5,25,20,11,34,708945
0,39,271.8739014,-6.193578243,20.05942154,0.09611939639,0.3203905523,0.8811244369,0.9972578883,1.298293352,0.6904804707,1905,5,22,8,34,19,287110,0,39,121.5576859,-13.16499424,70.34951019,0.2151822597,0.8716630936,0.3243227899,1.886837959,8.804485321,0.3122856617,1905,5,25,20,11,34,748949
0,40,271.8778992,-6.195910454,20.05953407,0.1014487594,0.3206287324,0.8812426925,1.229322195,1.437296987,1.06867528,1905,5,22,8,34,19,327114,0,40,121.5606918,-13.16579151,70.34235382,0.216272369,0.8651130795,0.3278692961,1.461386681,-0.02224028297,0.4154296815,1905,5,25,20,11,34,788958
0,41,271.8799438,-6.190338135,20.06660843,0.09866295755,0.324677825,0.8784054518,1.035935283,1.715304017,0.4841924012,1905,5,22,8,34,19,367116,0,41,121.5591278,-13.17023087,70.33784485,0.2182103097,0.8671376109,0.3225495219,1.693451047,-0.1959947199,0.1747602522,1905,5,25,20,11,34,868975
0,42,271.8824768,-6.188655376,20.06816864,0.09878408164,0.3209860027,0.8812426925,1.538741469,1.263542533,0.4841924012,1905,5,22,8,34,19,408023,0,42,121.5613785,-13.16829872,70.32741547,0.2122753412,0.8640412688,0.330706507,1.035935283,0.08201237768,0.002853517653,1905,5,25,20,11,34,949754
0,43,271.8847046,-6.18497324,20.07240486,0.09902632236,0.3227723539,0.8797058463,1.19064486,1.298293352,0.552955091,1905,5,22,8,34,19,450014,0,43,121.5625458,-13.16985607,70.31556702,0.2146977782,0.8715440035,0.3237316906,0.9972578883,0.01251060329,0.7248618007,1905,5,25,20,11,35,29768
0,44,271.887085,-6.183860779,20.07715988,0.09769397974,0.326225996,0.8838434219,0.9972578883,1.263542533,0.6217178106,1905,5,22,8,34,19,490025,0,44,121.5842896,-13.16407585,70.30792999,0.2137288004,0.8711867332,0.3194758892,0.6878386736,8.839236259,1.034294009,1905,5,25,20,11,35,40968
0,45,271.8898621,-6.176972866,20.0826149,0.09781510383,0.3242014647,0.8805333972,1.19064486,1.750054955,0.6904804707,1905,5,22,8,34,19,532038,0,45,121.5846558,-13.16618824,70.30284882,0.2161512375,0.8659467101,0.3226677477,1.151967406,-0.3349982798,0.7592431903,1905,5,25,20,11,35,165105
0,46,271.8925171,-6.178162575,20.08675575,0.1013276428,0.322891444,0.8798240423,1.461386681,1.576300502,0.587336421,1905,5,22,8,34,19,572051,0,46,121.5886536,-13.16376781,70.2946167,0.2161512375,0.8736876249,0.3212491572,1.306676984,-0.09174205363,0.4498110414,1905,5,25,20,11,35,205115
0,47,271.8943176,-6.171572685,20.09327698,0.09793622792,0.324677825,0.8800604939,1.267999649,1.402546048,0.4498110414,1905,5,22,8,34,19,612053,0,47,121.5978317,-13.15711308,70.29302216,0.2119119763,0.8666612506,0.3247956634,1.577418804,-0.1612438262,0.2091416121,1905,5,25,20,11,35,245124
0,48,271.8968506,-6.162859917,20.09767914,0.09696725011,0.3243205547,0.8832523823,1.306676984,1.437296987,0.6560991406,1905,5,22,8,34,19,653035,0,48,121.5970993,-13.15384102,70.29058838,0.2093684077,0.8710676432,0.3223131001,1.151967406,-0.4045000374,-0.1002905294,1905,5,25,20,11,35,285124
0,49,271.9005432,-6.15703392,20.09722328,0.09587715566,0.3213432729,0.8837252259,1.384031773,1.645802259,0.7936245203,1905,5,22,8,34,19,693038,0,49,121.5972824,-13.15456676,70.28888702,0.2166357338,0.8677330613,0.3216038048,1.616096258,-0.09174205363,-0.03152783215,1905,5,25,20,11,35,325126
0,50,271.9025879,-6.150686264,20.10675621,0.0975728631,0.3288460076,0.8815973401,0.9972578883,1.750054955,0.587336421,1905,5,22,8,34,19,733041,0,50,121.5996094,-13.15090656,70.28672028,0.2111852467,0.8643985391,0.3238499165,1.732128382,-0.8562615514,-0.03152783215,1905,5,25,20,11,35,409930
0,51,271.9054565,-6.14947176,20.1091671,0.09829959273,0.3234869242,0.8819519877,1.229322195,1.576300502,0.587336421,1905,5,22,8,34,19,778009,0,51,121.603508,-13.1489563,70.27726746,0.2153033912,0.8716630936,0.3294061124,2.002870083,0.01251060329,0.552955091,1905,5,25,20,11,35,450960
0,52,271.9092712,-6.153698444,20.10428238,0.09866295755,0.3206287324,0.8811244369,0.9585804343,1.437296987,0.7248618007,1905,5,22,8,34,19,818024,0,52,121.6040573,-13.14968204,70.27594757,0.2163934857,0.8689239621,0.3242045641,2.234934568,-0.1264929324,0.1059975624,1905,5,25,20,11,35,490969
0,53,271.9118042,-6.145486355,20.11060715,0.09297022969,0.3271787465,0.8819519877,0.8425482512,1.159289837,0.8623872399,1905,5,22,8,34,19,858036,0,53,121.6032104,-13.15233517,70.27304077,0.2176047117,0.8593966961,0.3213673532,1.616096258,-0.6130053401,-0.06590917706,1905,5,25,20,11,35,530980
0,54,271.9144287,-6.145314217,20.11318398,0.09781510383,0.3227723539,0.8813608885,1.925515413,1.750054955,0.3122856617,1905,5,22,8,34,19,898044,0,54,121.6065979,-13.15203762,70.26680756,0.2159090042,0.8698766828,0.3265689015,0.5331290364,-0.1612438262,0.518573761,1905,5,25,20,11,35,610990
0,55,271.9374695,-6.154147148,20.11075783,0.099753052,0.3211050928,0.8806515932,1.306676984,1.541549563,9.388961792,1905,5,22,8,34,19,939086,0,55,121.6110306,-13.14914799,70.25447845,0.2117908448,0.8680903316,0.3285785913,0.7651934624,0.01251060329,0.243522957,1905,5,25,20,11,35,651983
0,56,271.9400024,-6.150235176,20.1161499,0.09829959273,0.3255114555,0.8819519877,1.19064486,1.784805775,0.552955091,1905,5,22,8,34,19,979093,0,56,121.6115036,-13.14950848,70.24996948,0.2145766616,0.868804872,0.3223131001,0.4557742476,-0.09174205363,0.3122856617,1905,5,25,20,11,35,691986
0,57,271.9430237,-6.146793365,20.11828995,0.09769397974,0.3231296539,0.8837252259,1.577418804,1.159289837,0.7936245203,1905,5,22,8,34,20,23304,0,57,121.6118774,-13.15070534,70.24828339,0.2142132968,0.8671376109,0.319712311,1.035935283,-0.3349982798,0.6560991406,1905,5,25,20,11,35,731998
0,58,271.9459534,-6.139326572,20.118927,0.0964827612,0.3227723539,0.8853802681,1.384031773,1.506798744,0.587336421,1905,5,22,8,34,20,40010,0,58,121.6144714,-13.15043831,70.24378204,0.2143344134,0.8719012737,0.3250320852,0.6491612792,-0.1264929324,0.7592431903,1905,5,25,20,11,35,812012
0,59,271.948822,-6.139433861,20.11619568,0.09987417608,0.3196760118,0.8819519877,1.229322195,1.541549563,0.3810483515,1905,5,22,8,34,20,80695,0,59,121.6208344,-13.14694977,70.23619843,0.216272369,0.8649939895,0.3237316906,1.229322195,-0.05699117109,0.243522957,1905,5,25,20,11,35,852019
0,60,271.9517212,-6.140283585,20.11986351,0.09781510383,0.3250350952,0.8815973401,1.151967406,1.263542533,0.7592431903,1905,5,22,8,34,20,120698,0,60,121.6176071,-13.14941025,70.23246002,0.2145766616,0.8744021654,0.3201851845,0.3397420645,0.3252685666,0.4154296815,1905,5,25,20,11,35,892019
0,61,271.9544373,-6.125404358,20.11815071,0.09515041858,0.3218196332,0.8877446055,1.384031773,1.576300502,0.4154296815,1905,5,22,8,34,20,162695,0,61,121.6193848,-13.14533234,70.2297821,0.215666756,0.8684476018,0.3220766783,1.229322195,-0.1612438262,-0.2034345716,1905,5,25,20,11,36,42725
0,62,271.9585266,-6.122511387,20.12194443,0.09672500938,0.3240823746,0.8794693947,1.229322195,2.062812805,1.034294009,1905,5,22,8,34,20,202697,0,62,121.6221619,-13.1450634,70.22525787,0.2122753412,0.8740448952,0.3236134946,1.306676984,0.255766809,0.03723486513,1905,5,25,20,11,36,82736
0,63,271.9604187,-6.118920326,20.12518883,0.09769397974,0.3233678341,0.8839616776,2.041547537,1.819556713,0.03723486513,1905,5,22,8,34,20,242708,0,63,121.6214447,-13.14424706,70.22238159,0.2105796337,0.8660658002,0.3225495219,1.538741469,0.2210159302,0.1059975624,1905,5,25,20,11,36,122747
0,64,271.9629822,-6.122513771,20.12359619,0.100964278,0.3217005432,0.8828977346,0.8812256455,1.472047806,0.3122856617,1905,5,22,8,34,20,282717,0,64,121.6222382,-13.14488029,70.22169495,0.2180891931,0.870233953,0.3208944798,1.461386681,0.2905176878,-0.1346718818,1905,5,25,20,11,36,163935
0,65,271.9673157,-6.120916367,20.11864471,0.09684612602,0.3190805316,0.8833705783,1.151967406,1.367795229,0.9655312896,1905,5,22,8,34,20,322729,0,65,121.6244125,-13.14358044,70.21873474,0.2142132968,0.8678521514,0.3220766783,0.8812256455,0.2210159302,0.07161621004,1905,5,25,20,11,36,203948
0,66,271.9703369,-6.116317272,20.12075424,0.09466593713,0.3234869242,0.8806515932,0.9585804343,1.263542533,0.7936245203,1905,5,22,8,34,20,367734,0,66,121.6248627,-13.14535904,70.21820068,0.2194215357,0.8666612506,0.3185301423,1.306676984,0.3252685666,-0.1690532267,1905,5,25,20,11,36,243948
0,67,271.9734802,-6.111207008,20.12261772,0.09672500938,0.3234869242,0.8817155361,0.7651934624,1.228791595,0.9311499,1905,5,22,8,34,20,410705,0,67,121.6251144,-13.14681339,70.21509552,0.2165146023,0.8673757911,0.3193576634,0.3784194589,0.04726149142,0.243522957,1905,5,25,20,11,36,283956
0,68,271.9773254,-6.112788677,20.12374878,0.09769397974,0.3236060143,0.8813608885,1.074612617,1.402546048,1.034294009,1905,5,22,8,34,20,450718,0,68,121.6249466,-13.14752388,70.2118454,0.2148188949,0.8719012737,0.3242045641,1.113290071,0.04726149142,0.3466669917,1905,5,25,20,11,36,323958
0,69,271.9815369,-6.113901138,20.12277222,0.09684612602,0.3212241828,0.8810062408,1.345354438,1.228791595,1.103056669,1905,5,22,8,34,20,490724,0,69,121.6254654,-13.14786339,70.2073822,0.2139710486,0.8632076383,0.3238499165,1.229322195,0.04726149142,0.1059975624,1905,5,25,20,11,36,363969
0,70,271.9843445,-6.112055302,20.12508774,0.09720949829,0.3240823746,0.8828977346,1.151967406,1.367795229,0.6560991406,1905,5,22,8,34,20,530735,0,70,121.6269455,-13.14910889,70.20620728,0.2190581709,0.8692812324,0.3205398321,0.9199030399,-0.1612438262,0.1403789073,1905,5,25,20,11,36,404722
0,71,271.9870911,-6.104085445,20.12628555,0.09733061492,0.3227723539,0.882661283,0.9972578883,1.298293352,0.6904804707,1905,5,22,8,34,20,570742,0,71,121.6256104,-13.14961052,70.20595551,0.2151822597,0.8694003224,0.319594115,1.345354438,-0.2654964924,-0.03152783215,1905,5,25,20,11,36,444723
0,72,271.9898376,-6.092586994,20.13149452,0.09442368895,0.3257496357,0.8837252259,1.267999649,1.506798744,0.7936245203,1905,5,22,8,34,20,610745,0,72,121.6246567,-13.15130043,70.2038269,0.215061143,0.8651130795,0.3206580579,1.267999649,-0.1264929324,0.243522957,1905,5,25,20,11,36,484731
0,73,271.9927673,-6.090872288,20.13402557,0.09575603157,0.323248744,0.8808880448,1.693451047,1.576300502,0.552955091,1905,5,22,8,34,20,650751,0,73,121.6253815,-13.15130424,70.20412445,0.213849932,0.8680903316,0.3162840307,0.9199030399,0.08201237768,0.3810483515,1905,5,25,20,11,36,524737
0,74,271.9953918,-6.084318161,20.13358307,0.09551379085,0.3230105639,0.8839616776,0.6878386736,1.541549563,0.4498110414,1905,5,22,8,34,20,690759,0,74,121.6257553,-13.15286446,70.20458221,0.2167568505,0.867256701,0.3181754947,1.19064486,-0.5435035825,0.4498110414,1905,5,25,20,11,36,604755
0,75,271.9984131,-6.077474117,20.13788223,0.09418144822,0.3256305456,0.8836070299,1.306676984,1.784805775,0.6560991406,1905,5,22,8,34,20,730760,0,75,121.6226501,-13.15657425,70.20494843,0.216272369,0.8684476018,0.3180572987,1.693451047,-0.7867597938,0.2091416121,1905,5,25,20,11,36,644759
0,76,272.0015869,-6.075806618,20.14029503,0.09829959273,0.323248744,0.8828977346,1.654773593,1.715304017,0.6560991406,1905,5,22,8,34,20,771791,0,76,121.6221237,-13.15841293,70.206604,0.2173624635,0.8635649085,0.3158111572,1.538741469,-0.4740018249,0.1059975624,1905,5,25,20,11,36,684772
0,77,272.0045166,-6.074749947,20.14121628,0.09660388529,0.3237251043,0.8833705783,1.229322195,1.472047806,0.587336421,1905,5,22,8,34,20,851796,0,77,121.6224213,-13.15832043,70.20856476,0.215061143,0.8721394539,0.3160476089,1.074612617,-0.300247401,0.3466669917,1905,5,25,20,11,36,724772
0,78,272.0109863,-6.062605381,20.14398766,0.09624052048,0.3244396448,0.8844345212,1.732128382,2.201816559,0.4154296815,1905,5,22,8,34,20,893796,0,78,121.6210861,-13.16019821,70.20932007,0.2169990987,0.8697575927,0.3187665939,1.500064015,-0.439250946,0.243522957,1905,5,25,20,11,36,765738
0,79,272.0133362,-6.059642315,20.14743996,0.09829959273,0.3239632845,0.8817155361,1.384031773,1.854307532,0.3466669917,1905,5,22,8,34,20,933802,0,79,121.6222916,-13.16010094,70.20779419,0.2145766616,0.8674948812,0.3208944798,1.113290071,-0.1612438262,0.3466669917,1905,5,25,20,11,36,805746
0,80,272.015686,-6.062712669,20.14670372,0.09781510383,0.3212241828,0.878996551,1.113290071,1.228791595,0.3122856617,1905,5,22,8,34,20,973808,0,80,121.6220856,-13.16069412,70.20819855,0.215061143,0.8733303547,0.3203034103,1.577418804,0.08201237768,0.3810483515,1905,5,25,20,11,36,845754
0,81,272.0194397,-6.060037136,20.14247513,0.0964827612,0.319914192,0.8818337321,0.8812256455,1.923809409,0.587336421,1905,5,22,8,34,21,18707,0,81,121.6224518,-13.16318893,70.20692444,0.2171202153,0.8633267283,0.3208944798,1.732128382,-0.05699117109,0.3810483515,1905,5,25,20,11,36,885756
0,82,272.0233459,-6.052195072,20.14309883,0.09720949829,0.3234869242,0.8850256205,1.113290071,1.715304017,1.034294009,1905,5,22,8,34,21,41205,0,82,121.6233749,-13.16427135,70.21057892,0.2174835801,0.868804872,0.3156929612,1.886837959,-0.2307455987,0.3466669917,1905,5,25,20,11,36,925768
0,83,272.0272522,-6.057594776,20.14283562,0.1001164243,0.3226532638,0.882779479,1.306676984,1.333044291,0.9999126196,1905,5,22,8,34,21,81218,0,83,121.6238251,-13.16721439,70.21498871,0.2179680765,0.86582762,0.3135650456,2.002870083,-0.439250946,0.7592431903,1905,5,25,20,11,36,965776
0,84,272.0302429,-6.059135914,20.14677048,0.09515041858,0.3257496357,0.8806515932,1.422709227,1.228791595,0.7592431903,1905,5,22,8,34,21,122069,0,84,121.6257553,-13.16711807,70.21442413,0.2154245079,0.8709485531,0.3205398321,1.074612617,-0.1612438262,0.552955091,1905,5,25,20,11,37,5777
0,85,272.0335693,-6.058134556,20.1494751,0.0970883742,0.3253923655,0.882779479,0.9199030399,1.645802259,0.8280058503,1905,5,22,8,34,21,162078,0,85,121.6272354,-13.16744709,70.21430969,0.2167568505,0.8691621423,0.3230223954,1.809483171,-0.6130053401,0.3466669917,1905,5,25,20,11,37,167179
