trigger,count,euler_1,euler_2,euler_3,gx,gy,gz,ax,ay,az,year,month,day,hour,minute,second,millisecond,trigger,count,euler_1,euler_2,euler_3,gx,gy,gz,ax,ay,az,year,month,day,hour,minute,second,millisecond
0,21,100.469101,-18.43042564,20.09140205,0.9638370275,0.02873652428,0.1556272358,-2.599740267,1.437296987,0.6217178106,1905,6,14,11,54,17,40008,0,21,115.168129,-35.55891418,71.01551056,0.8962509632,0.3082432449,0.1604741365,2.273612022,-0.4740018249,-0.3065786064,1905,6,24,10,41,41,163125
0,22,100.465004,-18.45950127,20.08860779,0.9752224684,0.0496965535,0.1639024168,-3.527997732,-1.377524853,1.206200719,1905,6,14,11,54,17,80022,0,22,115.1559296,-35.58638382,71.01039124,0.8986734152,0.302169621,0.1688675284,-1.129999042,-1.064766884,1.309344769,1905,6,24,10,41,41,205969
0,23,100.4631195,-18.49254799,20.08804893,0.9713465571,0.0496965535,0.1713500917,-2.290320873,-2.628556728,2.615836143,1905,6,14,11,54,17,120023,0,23,115.1479645,-35.61693192,71.00971222,0.8910427094,0.3224150836,0.1683946699,1.654773593,-0.02224028297,3.234700441,1905,6,24,10,41,41,245982
0,24,100.4620667,-18.52513695,20.09357071,0.96589607,0.05469837785,0.1845903844,0.3784194589,-2.350549698,2.822124243,1905,6,14,11,54,17,160030,0,24,115.1411285,-35.65051651,71.01303864,0.8853499889,0.3172941804,0.159055531,3.433933735,0.01251060329,4.575572968,1905,6,24,10,41,41,287972
0,25,100.4619827,-18.56032944,20.08189583,0.9612934589,0.04159836099,0.1718229502,-6.622189045,-3.219321966,3.544132471,1905,6,14,11,54,17,200032,0,25,115.1327591,-35.68627167,71.00444794,0.8908004761,0.3184850812,0.1537357718,-1.903546929,-0.8215106726,5.091293335,1905,6,24,10,41,41,329225
0,26,100.4642181,-18.59410667,20.05800247,0.9582654238,0.05886656418,0.1631931216,-11.53421879,-2.385300636,4.266140938,1905,6,14,11,54,17,244907,0,26,115.1218948,-35.71957397,70.99163818,0.8834120631,0.3287269175,0.1456970125,-4.30154562,-1.16901958,4.09423399,1905,6,24,10,41,41,369226
0,27,100.4641266,-18.62233925,20.05855751,0.9559640884,0.08113659173,0.1459334493,-1.903546929,-0.5782544613,2.684598684,1905,6,14,11,54,17,284952,0,27,115.1146469,-35.7521553,70.98699188,0.8813529611,0.321462363,0.1407319009,-0.3564510942,-0.09174205363,3.95670867,1905,6,24,10,41,41,412970
0,28,100.4651947,-18.65121078,20.05774117,0.9556007385,0.06101020426,0.1318656355,-2.17428875,-0.6477562785,3.062793732,1905,6,14,11,54,17,326929,0,28,115.1066742,-35.7826767,70.97808075,0.9010958672,0.2887123227,0.1239451021,-2.367675781,0.04726149142,2.994030952,1905,6,24,10,41,41,457955
0,29,100.4698715,-18.68281746,20.0436306,0.9738901258,0.06398747861,0.1196892858,-7.318382263,-1.238521338,4.816242218,1905,6,14,11,54,17,366929,0,29,115.0983047,-35.81424332,70.95210266,0.9025493264,0.25203228,0.1222900674,-9.213574409,-0.300247401,3.097174883,1905,6,24,10,41,41,502964
0,30,100.476944,-18.72151566,20.01844025,0.9704987407,0.07113294303,0.1068036407,-11.6889286,-3.705834389,6.844741821,1905,6,14,11,54,17,406962,0,30,115.0953751,-35.85132217,70.90113831,0.9205964804,0.2453631759,0.1284373403,-17.91598892,0.5337738991,5.572631836,1905,6,24,10,41,41,547951
0,31,100.4963684,-18.7706356,19.97649193,0.9955709577,0.08697205782,0.09119901061,-17.1424408,-6.173147202,12.86147785,1905,6,14,11,54,17,450928,0,31,115.097374,-35.88494873,70.84111023,0.9361001253,0.2895459533,0.1134237871,-20.77811623,2.688328981,5.125674725,1905,6,24,10,41,41,587955
0,32,100.5235062,-18.82153511,19.92695236,0.9887881279,0.09233115613,0.09202652425,-19.34705353,-5.860388756,15.9557991,1905,6,14,11,54,17,490931,0,32,115.1025696,-35.91095734,70.78190613,0.8889836669,0.2728732228,0.1276098341,-19.30837631,4.63437891,2.615836143,1905,6,24,10,41,41,630958
0,33,100.5563889,-18.8720932,19.87013817,0.9525727034,0.08280386776,0.09379977733,-21.59034157,-4.956865788,18.01868057,1905,6,14,11,54,17,531211,0,33,115.1083984,-35.92849731,70.71555328,0.9237456322,0.3089578152,0.1187435538,-22.36388969,6.024414063,-0.3409599662,1905,6,24,10,41,41,670961
0,34,100.5916901,-18.90894127,19.81245041,0.981036365,0.09495116025,0.1047939509,-21.70637512,0.7075283527,17.0216217,1905,6,14,11,54,17,571219,0,34,115.1095352,-35.93776321,70.65666199,0.9103011489,0.28442505,0.1136602238,-20.39134216,5.746407032,-3.985382795,1905,6,24,10,41,41,710972
0,35,100.6261215,-18.9435482,19.76472282,0.9690452814,0.09923843294,0.1045575216,-17.72260284,1.437296987,16.36837578,1905,6,14,11,54,17,611224,0,35,115.1018753,-35.93486786,70.5922699,0.9087265134,0.3147932589,0.09982884675,-24.95527649,4.842884064,-9.108203888,1905,6,24,10,41,41,752251
0,36,100.6569748,-18.97174263,19.71364403,0.9552373886,0.1045975313,0.1241815388,-19.61779404,3.452848434,14.13358784,1905,6,14,11,54,17,651234,0,36,115.0852509,-35.91898346,70.54048157,0.9065463543,0.3577851355,0.08446064591,-22.36388969,4.008862495,-14.47169399,1905,6,24,10,41,41,792261
0,37,100.6800308,-18.98239517,19.66522598,0.9399759769,0.1097184494,0.139667958,-19.61779404,9.290997505,8.873241425,1905,6,14,11,54,17,691241,0,37,115.0577393,-35.89137268,70.49999237,0.8783249259,0.3318232894,0.08528815955,-20.27531052,2.236567259,-20.17899704,1905,6,24,10,41,41,832271
0,38,100.6885147,-18.97879028,19.61868858,0.9174473286,0.1130530015,0.1355303675,-20.85547066,12.93984032,1.515632868,1905,6,14,11,54,17,734923,0,38,115.0148163,-35.85270691,70.46948242,0.9121179581,0.3496869504,0.05738896877,-20.31398773,-0.8215106726,-25.68001366,1905,6,24,10,41,41,872275
0,39,100.6829987,-18.95747757,19.57494164,0.944457531,0.1298448294,0.1219354123,-21.74505234,18.0134697,-6.082644939,1905,6,14,11,54,17,776910,0,39,114.954834,-35.8040657,70.45724487,0.9308918715,0.3240823746,0.03717387468,-17.1424408,-4.678858757,-31.52484322,1905,6,24,10,41,41,912278
0,40,100.6566315,-18.91918755,19.53509521,0.9511192441,0.1288921088,0.09427265078,-22.94405174,21.94031906,-16.12199783,1905,6,14,11,54,17,821920,0,40,114.883255,-35.75031662,70.4462204,0.906304121,0.2556050122,0.05998974293,-18.76689148,-7.667435169,-35.20364761,1905,6,24,10,41,41,952291
0,41,100.6222076,-18.87527466,19.47441101,0.9477277994,0.1231757328,0.07098391652,-32.69075394,23.12184906,-19.80080223,1905,6,14,11,54,17,863127,0,41,114.8070221,-35.69460297,70.40296936,0.9451842308,0.2363122404,0.04580371082,-32.92282104,-8.814214706,-36.61328125,1905,6,24,10,41,42,40001
0,42,100.5824738,-18.82610703,19.40155411,0.9780082703,0.1148393676,0.05691610277,-38.33765411,24.54663658,-22.48254776,1905,6,14,11,54,17,983133,0,42,114.5874786,-35.53615952,70.19179535,0.9285905361,0.1917721778,0.1068036407,-48.12303543,-6.416403294,-32.14370728,1905,6,24,10,41,42,124999
0,43,100.5140839,-18.74953651,19.19967651,0.9881825447,0.137228474,0.05289672688,-51.06251907,19.82051659,-16.19076157,1905,6,14,11,54,18,23141,0,43,114.4719543,-35.44879913,70.07228851,0.9721944332,0.209874019,0.0712203458,-28.16549873,-5.304374695,-29.80577469,1905,6,24,10,41,42,165006
0,44,100.4938889,-18.72218132,19.10406113,0.970377624,0.1319884658,0.0625905171,-45.1835556,18.56948471,-11.92747402,1905,6,14,11,54,18,40011,0,44,114.4031601,-35.41264725,70.00485992,0.9740112424,0.1870085448,0.08446064591,-40.11681366,-9.300726891,-28.94624138,1905,6,24,10,41,42,206261
0,45,100.4723892,-18.68698883,19.03268242,0.9863656759,0.119603008,0.07382111996,-35.01139832,21.55805969,-13.40587234,1905,6,14,11,54,18,80020,0,45,114.3341904,-35.38348007,69.93582916,0.9562063217,0.1999894679,0.09781915694,-40.61962128,-10.30850315,-26.26449585,1905,6,24,10,41,42,248985
0,46,100.4453049,-18.65109253,18.96269226,1.004897356,0.09638024867,0.05656145141,-35.01139832,21.17580032,-15.64065933,1905,6,14,11,54,18,120027,0,46,114.2776108,-35.36513138,69.87397003,0.9759492278,0.1835549027,0.100538142,-34.85668945,-8.084445953,-21.03853226,1905,6,24,10,41,42,288995
0,47,100.4153595,-18.62517548,18.86846352,0.988424778,0.0925693363,0.07512150705,-45.37694168,16.90144157,-15.3312273,1905,6,14,11,54,18,161785,0,47,114.2254791,-35.35596848,69.81388092,0.9414294362,0.1537821293,0.1241815388,-32.61339951,-8.188698769,-17.32534599,1905,6,24,10,41,42,329004
0,48,100.3851166,-18.60323334,18.77272987,1.01652503,0.120317556,0.06164477766,-46.11181259,15.26814938,-14.74674511,1905,6,14,11,54,18,205893,0,48,114.1851883,-35.3564949,69.76564026,0.943246305,0.1868894547,0.1118869707,-25.38072777,-5.686634541,-12.03061771,1905,6,24,10,41,42,369008
0,49,100.3544235,-18.59148788,18.6805687,1.007683158,0.1148393676,0.05868935585,-44.60339355,11.20229626,-13.57777882,1905,6,14,11,54,18,290755,0,49,114.1537781,-35.36676788,69.74265289,0.9568119645,0.1496139467,0.1004199311,-13.27470112,-4.366101265,-7.629805565,1905,6,24,10,41,42,409015
0,50,100.3130035,-18.59800339,18.54055405,0.9873346686,0.1085275412,0.04887735099,-28.74566078,5.815908909,-6.667128086,1905,6,14,11,54,18,333781,0,50,114.128685,-35.38833237,69.72301483,0.9571753144,0.08613841981,0.09971062839,-10.25786495,-4.157595634,-3.022705078,1905,6,24,10,41,42,449027
0,51,100.2958603,-18.61258698,18.50660324,0.9932696819,0.08554296196,0.01116615441,-18.3414402,2.584076166,-4.948060513,1905,6,14,11,54,18,373794,0,51,114.1097031,-35.41652679,69.68882751,0.9631102681,0.09328388423,0.09155365825,-14.93782997,-3.219321966,0.1059975624,1905,6,24,10,41,42,489034
0,52,100.2861633,-18.64010239,18.46767807,0.9914528131,0.07232385874,-0.007866770029,-19.30837631,-1.586030245,-0.4784853458,1905,6,14,11,54,18,417771,0,52,114.0971603,-35.4472084,69.66179657,0.9580231905,0.1040020809,0.1011292264,-10.41257381,-1.586030245,1.859446287,1905,6,24,10,41,42,529043
0,53,100.2830353,-18.67434883,18.42693329,0.9907261133,0.06958476454,-0.02654504403,-19.19234276,-3.42782712,2.856505632,1905,6,14,11,54,18,457772,0,53,114.0910339,-35.48045731,69.65425873,0.9680762887,0.1044784412,0.1052668244,-1.052644253,0.01251060329,3.544132471,1905,6,24,10,41,42,569045
0,54,100.282402,-18.70777512,18.40572548,0.9886670113,0.07065658271,-0.02867294848,-10.72199345,-2.802311182,3.681657791,1905,6,14,11,54,18,501753,0,54,114.0878296,-35.51705933,69.66885376,0.9746168852,0.08804387599,0.1013656631,8.500673294,0.394770354,5.056911945,1905,6,24,10,41,42,609058
0,55,100.2836914,-18.73763084,18.42057037,0.9972667098,0.06434475631,-0.0273725614,4.63293314,-1.134268641,3.95670867,1905,6,14,11,54,18,541785,0,55,114.0836182,-35.56147003,69.69516754,0.9885458946,0.06243929639,0.08032305539,12.75518703,-0.9257633686,7.807419777,1905,6,24,10,41,42,649069
0,56,100.2817993,-18.7710247,18.46029472,1.017251849,0.05088746548,-0.03292876109,14.61170197,-2.906563997,3.097174883,1905,6,14,11,54,18,581793,0,56,114.0771484,-35.61395264,69.69980621,0.960082233,0.02635470405,0.08280560374,3.66599822,-2.906563997,10.38602066,1905,6,24,10,41,42,689073
0,57,100.2796021,-18.81702805,18.48530388,1.001142621,0.03504835442,-0.03824852034,8.53935051,-7.910691261,4.609954357,1905,6,14,11,54,18,621803,0,57,114.0665665,-35.66745377,69.68712616,0.9650482535,0.1155539081,0.08469707519,-4.494932652,-4.053343296,10.76421547,1905,6,24,10,41,42,729084
0,58,100.2811279,-18.87294388,18.48944855,0.9812785983,0.04374200106,-0.0363570489,0.2623872757,-11.38578033,7.326080799,1905,6,14,11,54,18,665755,0,58,114.0550461,-35.71673965,69.6931839,0.9485756755,0.137228474,0.086233899,2.776417971,-3.705834389,9.217055321,1905,6,24,10,41,42,769096
0,59,100.2786942,-18.92308044,18.50134087,0.9672284126,0.07101385295,-0.03032798693,2.776417971,-9.648236275,5.125674725,1905,6,14,11,54,18,709761,0,59,114.0448151,-35.76041794,69.70914459,0.9545106292,0.1257957369,0.08907110244,7.146964073,-2.55905509,7.188555241,1905,6,24,10,41,42,809121
0,60,100.2732773,-18.96047974,18.52612114,0.970377624,0.06101020426,-0.03115550615,7.765802383,-4.956865788,2.306403875,1905,6,14,11,54,18,749769,0,60,114.0347595,-35.79970551,69.72370148,0.9577808976,0.09471297264,0.09072613716,6.721512794,-2.003040791,5.331962585,1905,6,24,10,41,42,849121
0,61,100.2691345,-18.99195671,18.54870796,0.9799462557,0.05731838197,-0.02808186412,7.069609165,-2.454802275,1.962590337,1905,6,14,11,54,18,789776,0,61,114.0259399,-35.84041595,69.73193359,0.9673495293,0.0825656876,0.09309048206,4.516901016,-1.898788214,5.916445732,1905,6,24,10,41,42,889133
0,62,100.2646408,-19.026577,18.5674572,0.9959343672,0.05898565799,-0.02760899626,5.445158482,-3.740585089,2.237641096,1905,6,14,11,54,18,832774,0,62,114.0186768,-35.88234329,69.73277283,0.9608089924,0.08149386942,0.1023114026,2.002870083,-1.690282822,6.466547012,1905,6,24,10,41,42,929144
0,63,100.2620773,-19.06628036,18.58054543,0.9899993539,0.05839020014,-0.02559930831,3.317901611,-5.512880325,3.578513861,1905,6,14,11,54,18,875773,0,63,114.0158386,-35.92123413,69.72396851,0.9531782866,0.1155539081,0.1084586754,-0.7819024324,0.1862650365,6.053970814,1905,6,24,10,41,42,969150
0,64,100.2647018,-19.10425758,18.58992195,0.9755858779,0.06494020671,-0.02347140387,2.4283216,-4.192346573,5.331962585,1905,6,14,11,54,18,920016,0,64,114.0150986,-35.95222473,69.72479248,0.9477277994,0.1343702972,0.1025478318,3.472611189,2.028062105,3.475369692,1905,6,24,10,41,43,10269
0,65,100.2694321,-19.1321106,18.60943604,0.9642003775,0.06577384472,-0.01401405036,6.953577042,0.08201237768,4.816242218,1905,6,14,11,54,18,963780,0,65,114.0140991,-35.98021698,69.73461151,0.9426406622,0.1250811815,0.09569124877,6.914899826,2.340820074,2.237641096,1905,6,24,10,41,43,44716
0,66,100.2707367,-19.15567589,18.63660049,0.9648060203,0.05660383403,-0.003019876778,9.699672699,1.367795229,2.925268173,1905,6,14,11,54,19,3786,0,66,114.0078964,-36.00641251,69.73812103,0.9516037107,0.1185311899,0.09202652425,3.163192034,1.055037141,0.9999126196,1905,6,24,10,41,43,84723
0,67,100.2700119,-19.1772728,18.65467072,0.9747380018,0.05529383197,0.002890969394,5.677223206,1.889058471,1.825065017,1905,6,14,11,54,19,43986,0,67,113.9987106,-36.03422546,69.7410965,0.9606878757,0.1184120998,0.08848001808,2.15757966,-0.09174205363,1.240581989,1905,6,24,10,41,43,124728
0,68,100.2655869,-19.19983673,18.66770935,0.986002326,0.06756021082,0.01010220218,2.969805002,1.020286322,0.587336421,1905,6,14,11,54,19,86977,0,68,113.9904938,-36.06439209,69.73603058,0.9650482535,0.1098375395,0.09923776239,-0.6271928549,-0.1612438262,2.203259706,1905,6,24,10,41,43,164739
0,69,100.2622147,-19.22619057,18.67437363,0.9927851558,0.08030295372,0.006910344586,0.4170968533,-0.3697491586,1.550014138,1905,6,14,11,54,19,131966,0,69,113.984642,-36.09888077,69.73165894,0.9610512257,0.1249620989,0.1024296135,0.1850324869,-0.05699117109,4.128615379,1905,6,24,10,41,43,204748
0,70,100.2615738,-19.25913811,18.68336487,0.9892726541,0.07946931571,0.0153037468,1.809483171,-2.628556728,3.509751081,1905,6,14,11,54,19,171966,0,70,113.9812317,-36.13378906,69.72866058,0.9551162124,0.1419921219,0.105621472,1.267999649,0.6032756567,4.609954357,1905,6,24,10,41,43,244755
0,71,100.2627182,-19.29057121,18.69835281,0.9837010503,0.07720658928,0.02074172534,4.555578232,-1.794535518,3.95670867,1905,6,14,11,54,19,215062,0,71,113.9776306,-36.16884232,69.7312088,0.9454264641,0.1398484856,0.105621472,3.511288643,0.5685247779,4.678717136,1905,6,24,10,41,43,284997
0,72,100.2636642,-19.32223129,18.71761703,0.9786139131,0.06875112653,0.02452466637,6.334738731,-1.898788214,3.853564739,1905,6,14,11,54,19,257992,0,72,113.9738617,-36.20565033,69.73406219,0.9563274384,0.133893922,0.1044393033,3.588643312,0.255766809,5.297581196,1905,6,24,10,41,43,325000
0,73,100.2634506,-19.35506058,18.72807884,0.9891515374,0.05636565387,0.02499753423,2.621708393,-2.489553213,3.475369692,1905,6,14,11,54,19,297992,0,73,113.9644928,-36.24165344,69.72843933,0.9644426107,0.1335366517,0.1006563604,-1.168676376,-1.273272276,4.403666019,1905,6,24,10,41,43,365008
0,74,100.2590027,-19.38921547,18.73449707,0.9876980186,0.0698229447,0.0212145932,0.2237098813,-3.566830635,2.168878555,1905,6,14,11,54,19,337999,0,74,113.9525986,-36.27719879,69.72775269,0.9605667591,0.145326674,0.1034935713,0.2237098813,-1.968289971,4.02547121,1905,6,24,10,41,43,406803
0,75,100.2538834,-19.4224205,18.7395401,0.9855178595,0.07291930914,0.01885025389,-0.4338058829,-3.288823605,1.790683627,1905,6,14,11,54,19,378003,0,75,113.9423981,-36.3122139,69.72463226,0.9501502514,0.1342512071,0.1105865836,-0.2404188961,-1.481777549,3.88794589,1905,6,24,10,41,43,446809
0,76,100.2509537,-19.45454979,18.74552155,0.9803096056,0.07565840334,0.01991420612,0.1850324869,-2.593806028,2.409548044,1905,6,14,11,54,19,418016,0,76,113.9323196,-36.34557724,69.71916962,0.9403393865,0.1429448426,0.1047939509,-1.20735383,-1.134268641,3.406607151,1905,6,24,10,41,43,486815
0,77,100.2484741,-19.48603439,18.75636292,0.9632313848,0.07422931492,0.02487931773,2.312289476,-2.281047821,2.512691975,1905,6,14,11,54,19,458019,0,77,113.9245605,-36.37705994,69.71372986,0.9250779748,0.1528294086,0.1108230203,-0.5885154605,-0.1959947199,2.994030952,1905,6,24,10,41,43,526817
0,78,100.2458496,-19.51372528,18.76730537,0.953905046,0.0698229447,0.03362736851,2.350966692,-0.7867597938,1.996971726,1905,6,14,11,54,19,502085,0,78,113.9153671,-36.40442276,69.70861053,0.9341621399,0.1724794358,0.1058579087,-0.9752894044,0.01251060329,1.378107429,1905,6,24,10,41,43,569703
0,79,100.2414246,-19.53391838,18.77406311,0.9742535353,0.07851658762,0.04119325057,0.3784194589,1.923809409,0.2779043019,1905,6,14,11,54,19,542088,0,79,113.9026871,-36.42628098,69.70556641,0.9565697312,0.1691448838,0.1033753529,-1.052644253,-0.300247401,-1.131730914,1905,6,24,10,41,43,614716
0,80,100.2357941,-19.55005646,18.77888298,0.9890303612,0.08077932149,0.04887735099,-0.6658702493,3.383346558,-0.6847734451,1905,6,14,11,54,19,585263,0,80,113.8655167,-36.45614243,69.71769714,0.9668650627,0.1680730581,0.1186253354,-0.5885154605,-8.918466568,-0.9254428744,1905,6,24,10,41,43,659702
0,81,100.2309494,-19.56685638,18.78530502,1.006956458,0.08339932561,0.06377268583,0.1850324869,3.209592104,-0.375341326,1905,6,14,11,54,19,625268,0,81,113.8552628,-36.48259354,69.7168045,0.9675918221,0.1543775946,0.1242997572,0.726516068,-0.3697491586,0.6904804707,1905,6,24,10,41,43,704713
0,82,100.2271347,-19.58971977,18.79734993,1.002717137,0.07923113555,0.06672810763,2.699063301,0.9507845044,0.8280058503,1905,6,14,11,54,19,669000,0,82,113.8442535,-36.51597595,69.72090149,0.9537839293,0.1537821293,0.1129509211,2.389644146,-1.516528368,3.234700441,1905,6,24,10,41,43,748720
0,83,100.2201691,-19.620327,18.80994415,0.9898782372,0.06922748685,0.07003817707,2.583030939,-2.489553213,0.6217178106,1905,6,14,11,54,19,711978,0,83,113.8296967,-36.55473709,69.71981812,0.9364634752,0.1490184963,0.1232357994,-0.31777367,-3.39307642,4.850623608,1905,6,24,10,41,43,788729
0,84,100.2129211,-19.6578064,18.81698608,0.967107296,0.06910839677,0.05880757049,0.1463550776,-5.234872818,1.550014138,1905,6,14,11,54,19,752051,0,84,113.8151779,-36.59170532,69.71657562,0.9214443564,0.1750994325,0.1222900674,-1.246031165,-3.045567513,4.36928463,1905,6,24,10,41,43,829712
0,85,100.2080078,-19.69340515,18.82011986,0.9509980679,0.07804022729,0.0540788956,-1.20735383,-4.227097511,2.134497166,1905,6,14,11,54,19,794003,0,85,113.8023376,-36.62295151,69.72402954,0.9060618281,0.1914149076,0.117561385,3.356578827,-1.655532002,2.581454754,1905,6,24,10,41,43,869719
